region,DATA_TYPE,indicator,year,value,pred
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2054,90.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2055,90.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2056,89.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2057,89.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2058,89.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2059,88.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2060,88.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2061,87.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2062,87.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2063,86.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2064,86.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2065,86.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2066,85.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2067,85.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2068,85.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2069,85.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2070,86.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2071,86.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2072,86.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2073,87.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2074,87.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2075,88.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2076,89.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2077,89.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2078,90.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2079,91.0,1
Abruzzo,DEPENDRATE,Dependency ratio (percentage values) - on 1st January,2080,91.0,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2024,3.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2025,3.7,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2026,3.6,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2027,3.5,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2028,3.4,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2029,3.3,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2030,3.2,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2031,3.1,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2032,3.0,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2033,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2034,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2035,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2036,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2037,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2038,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2039,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2040,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2041,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2042,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2043,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2044,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2045,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2046,2.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2047,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2048,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2049,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2050,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2051,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2052,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2053,2.9,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2054,3.0,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2055,3.0,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2056,3.0,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2057,3.0,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2058,3.1,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2059,3.1,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2060,3.1,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2061,3.1,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2062,3.2,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2063,3.2,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2064,3.2,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2065,3.3,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2066,3.3,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2067,3.3,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2068,3.4,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2069,3.4,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2070,3.5,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2071,3.5,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2072,3.5,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2073,3.6,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2074,3.6,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2075,3.6,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2076,3.7,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2077,3.7,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2078,3.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2079,3.8,1
Abruzzo,EMIABRRATE,Emigration rate to abroad (per thousand inhabitant),2080,3.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2024,7.2,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2025,7.2,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2026,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2027,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2028,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2029,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2030,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2031,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2032,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2033,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2034,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2035,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2036,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2037,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2038,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2039,7.1,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2040,7.0,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2041,7.0,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2042,7.0,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2043,7.0,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2044,6.9,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2045,6.9,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2046,6.9,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2047,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2048,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2049,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2050,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2051,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2052,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2053,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2054,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2055,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2056,6.5,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2057,6.5,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2058,6.5,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2059,6.5,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2060,6.5,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2061,6.5,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2062,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2063,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2064,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2065,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2066,6.6,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2067,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2068,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2069,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2070,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2071,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2072,6.7,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2073,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2074,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2075,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2076,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2077,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2078,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2079,6.8,1
Abruzzo,EMIINTRATE,Internal emigration rate (per thousand inhabitant),2080,6.8,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2002,-2.1,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2003,-2.1,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2004,-1.5,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2005,-1.8,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2006,-1.6,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2007,-1.7,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2008,-1.5,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2009,-2.4,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2010,-1.9,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2011,-2.2,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2012,-2.5,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2013,-2.7,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2014,-2.9,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2015,-3.9,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2016,-3.4,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2017,-4.6,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2018,-4.4,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2019,-4.7,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2020,-6.1,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2021,-6.2,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2022,-6.9,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2023,-6.5,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2024,-5.9,0
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2024,-5.9,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2025,-6.1,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2026,-6.3,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2027,-6.5,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2028,-6.7,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2029,-6.8,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2030,-7.0,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2031,-7.1,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2032,-7.2,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2033,-7.3,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2034,-7.4,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2035,-7.5,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2036,-7.6,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2037,-7.7,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2038,-7.9,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2039,-8.1,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2040,-8.2,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2041,-8.4,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2042,-8.6,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2043,-8.8,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2044,-9.0,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2045,-9.2,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2046,-9.5,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2047,-9.7,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2048,-10.0,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2049,-10.3,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2050,-10.6,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2051,-10.9,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2052,-11.2,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2053,-11.5,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2054,-11.7,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2055,-12.0,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2056,-12.2,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2057,-12.4,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2058,-12.6,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2059,-12.7,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2060,-12.8,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2061,-12.8,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2062,-12.8,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2063,-12.8,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2064,-12.7,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2065,-12.6,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2066,-12.4,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2067,-12.3,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2068,-12.1,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2069,-11.9,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2070,-11.7,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2071,-11.6,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2072,-11.4,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2073,-11.2,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2074,-11.0,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2075,-10.9,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2076,-10.8,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2077,-10.7,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2078,-10.6,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2079,-10.5,1
Abruzzo,GROWTHRATEN,Natural balance (per thousand inhabitant),2080,-10.5,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2002,4.3,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2003,8.7,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2004,6.6,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2005,4.5,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2006,3.0,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2007,11.1,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2008,8.0,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2009,3.1,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2010,2.4,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2011,1.8,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2012,0.7,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2013,-2.0,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2014,-3.1,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2015,-4.9,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2016,-4.1,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2017,-6.0,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2018,-4.2,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2019,-5.2,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2020,-10.1,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2021,-4.0,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2022,-2.6,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2023,-2.4,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2024,-0.9,0
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2024,-2.0,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2025,-2.3,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2026,-2.6,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2027,-2.9,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2028,-3.2,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2029,-3.5,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2030,-3.8,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2031,-4.0,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2032,-4.2,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2033,-4.3,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2034,-4.4,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2035,-4.6,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2036,-4.8,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2037,-5.0,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2038,-5.3,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2039,-5.6,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2040,-5.7,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2041,-5.8,1
Abruzzo,GROWTHRATET,Growth rate (per thousand inhabitant),2042,-6.0,1
